Retailer,Product ID,Title,Brand,Count,Size,Color,Grade,Organic,Housing,Covered ZIPs,Covered Stores,Min Price,Avg Price,Max Price,Offer Rows,Priced Rows,URL
Amazon,B00M1QWODW,Vital Farms Organic Pasture-Raised Large Eggs 12ct,Vital Farms,12,Large,Unknown,A,true,Pasture-Raised,560,0,6.08,9.381589285714284,11.49,560,560,https://www.amazon.com/Vital-Farms-Pasture-Organic-Raised/dp/B00M1QWODW/ref=sr_1_1?crid=1E2QJW9TUIM1M&dib=eyJ2IjoiMSJ9.QJSo40baR7HrMyaoYnsZ6jVzpmSUA_DEKeyj7Dk7wg3tBFaP6XXzq7aCdvGZu9VLTd77GczTVVXwIcsxSYOI6oIpLmpu2KPqh69ZU0WkVf9X2Eo1ugZxIKFrvm1BGVpLD2gi4f4EBTsvcjLWOumNJuBxj6_Ki30S2id0MO3FchWi0b-8ybdgCVszidFNl_uHTPWgEew41sNfuCb7Rr97LKgCVi4kJzkL7SkLiJ1Z5Sc.2gKD2Y0i1_r07G8y9efa7GoU9757GDsADPt16svjYjc&dib_tag=se&keywords=fresh+eggs&qid=1785733212&s=samedaystore&sprefix=mil%2Csamedaystore%2C348&sr=1-1
Amazon,B08RMGWT9F,"365 by Whole Foods Market, Organic, Outdoor Access, Large Brown Grade A Eggs, 18 Count",365 by Whole Foods Market,18,Large,Brown,A,true,Free-Range,534,0,6.99,7.40629213483146,7.49,534,534,https://www.amazon.com/365-WFM-Organic-Large-Brown/dp/B08RMGWT9F/ref=sr_1_10?crid=1E2QJW9TUIM1M&dib=eyJ2IjoiMSJ9.BYQOFPY-dG1toAUe-hRz1i-z2vNdwImIW-mVvzG1aPkhAwzAvnNmBXwZCN3at-p-P335_Zirdr_4HOoYD6-FhtbQG968ZalQL88pXxo5k1_OHoqyXB_u2yoCrUwdjqtTKwMrSu-AIkqSK6cIm7-zswwTh_1dwJkqq_EfGcgRVpH5EOiR1YsLvxAf3_dyLQtQ_-ruCVjzifE5v6prIGWrJtSy9CBVrrTNwJfcO80L5v4.6pTTJoIkNZZwXYZ0V2eaHmjehu1ZlTZdbN04ecOo5U4&dib_tag=se&keywords=fresh+eggs&qid=1785740150&s=samedaystore&sprefix=mil%2Csamedaystore%2C348&sr=1-10
Amazon,B07Z131SQB,"Vital Farms Xl Grade A Eggs, 12 Count",Vital Farms,12,Extra Large,Unknown,A,false,Pasture-Raised,478,0,5.08,7.641087866108787,9.19,478,478,https://www.amazon.com/Vital-Farms-Pasture-Raised-Extra-Large/dp/B07Z131SQB/ref=sr_1_10?crid=1E2QJW9TUIM1M&dib=eyJ2IjoiMSJ9.9RNfehJugXSJPFLFP6RUpMHcXIwP_HwlnqxQGvBzODRsl0HE9jWE8ehF0Ku5fBz3q1b5Io7wquXYQbSjujGAhcb3moA0wALXA5DfIrCs_ehKFwBgv6AYNgVGbO0UyE19ADLTj0uuYW5PpntnVXboONxyAd1kGh9hrFl84pqX_wLNLT5EBCyRNYvpSpv8homoyQ0ojVG3Rv5v44YNVO0yi4S6AfZFRV0KP2UPiXcWewM.yRDBly1lWvhuuII605kqmVUJrpR6R9gMZPqI8wq_p64&dib_tag=se&keywords=fresh+eggs&qid=1785737131&s=samedaystore&sprefix=mil%2Csamedaystore%2C348&sr=1-10
Amazon,B00CIZCUSA,"Organic Eggs Free Range Large Brown, 6 Count",Unknown,6,Large,Brown,A,true,Free-Range,463,0,2.48,3.2480519480519483,4.09,463,462,https://www.amazon.com/Organic-Valley-Free-Range-Large-Brown/dp/B00CIZCUSA/ref=sr_1_10?crid=1E2QJW9TUIM1M&dib=eyJ2IjoiMSJ9.DDhTw4Yhf2HU2I3dfVg5LhJMS6JOuljnVpAA7DWko9GZa1tWfzkS7fEX5uiOBoya3Jodgw05GjSXsXn3keESEfDASHk4EwR_ZBSKjDKzFyCItpHYJ7ypatmENeErS-e9y496ySfa6w2_aHTsG07P2CpLzGeOseluS8tdvSI_EZDPJXCHbw57-MLA5uscEo6jOQVnjOPAypUqB-10eEFaBdmEPFW1H_cWJtvKDDMnsY4.390Cq5uNEQ001owKe2ynPS6HMl3Yqv-Qjiyq9G5gGUE&dib_tag=se&keywords=fresh+eggs&qid=1785734345&s=samedaystore&sprefix=mil%2Csamedaystore%2C348&sr=1-10
Amazon,B00A445BW4,"Eggland's Best, Large Cage Free Brown Eggs, 1 dozen",Eggland's Best,12,Large,Brown,A,false,Cage-Free,461,0,3.57,4.76472885032538,6.99,461,461,https://www.amazon.com/Egglands-Best-Large-Brown-dozen/dp/B00A445BW4/ref=sr_1_10?crid=1E2QJW9TUIM1M&dib=eyJ2IjoiMSJ9.4HQPSnwMw4z3CTdZ76IP6yr5xCdIVNwqR7TFRVWoMX5C_LD3JLHAQ9a_2wMGRmZvxlq2B1NuZE2QWd6oXT9bXJViAZjVgh5POMUQPI_dtKjfsqYgJsJWJN4H0_Uk-whCu7CJPtcr6yV1u3jdXhKwK73GCbvt218LdwAKow5fUGrMeTazYsGYhUckPGAQJTmBG742MzLJ-7edXNhmRh2lAWtyLTtlRJorpNqO6Gnjkfo.JaAoZa9XSskIbv-zKg4Hn8BhSGH3LbsvTEg3J46J1-w&dib_tag=se&keywords=fresh+eggs&qid=1785734315&s=samedaystore&sprefix=mil%2Csamedaystore%2C348&sr=1-10
Amazon,B0FBNH228J,"Amazon Grocery, Pasture-Raised Large Brown Eggs, Grade A, 12 Ct",Amazon Grocery,12,Large,Brown,A,false,Pasture-Raised,459,0,3.74,4.106013071895425,4.16,459,459,https://www.amazon.com/Amazon-Grocery-Pasture-Raised-Large-Brown/dp/B0FBNH228J/ref=sr_1_10?crid=1E2QJW9TUIM1M&dib=eyJ2IjoiMSJ9.Ei3jSp_PVa1Lqnx4p70x7VO56SUvXLI-mLpQ2apluoaas_Oux_JJUZO5G3j2drc7Ynx2BiqwA8816CRHF-KT7-twaI6Pt5AkkoSukkQ-0lG9TY_w9SF_L0VoT_dsbms51HDKZDa0s6SwDuKbaNA3d3JsvUYIffSW01YCJdENnltjF52JRkYDax5HPGlBriObBXb6AgbBKEf1DjJ2u4YeS13k8IW_06zKHTQ5CYKjsZY.iAb_OFSj7gQNhZHafAGV5B6dIg_umNeagNFzDXnmLLs&dib_tag=se&keywords=fresh+eggs&qid=1785736476&s=samedaystore&sprefix=mil%2Csamedaystore%2C348&sr=1-10
Amazon,B0FBNVS43Q,"Amazon Grocery, Cage-Free Extra Large White Eggs, Grade A, 12 Ct",Amazon Grocery,12,Extra Large,White,A,false,Cage-Free,458,0,2.59,2.59,2.59,458,458,https://www.amazon.com/Amazon-Grocery-Cage-Free-Extra-Large/dp/B0FBNVS43Q/ref=sr_1_1?crid=1E2QJW9TUIM1M&dib=eyJ2IjoiMSJ9.CgZH3NdKI7MZ6DnnEbyDli33x7DHponU3Y7Htkujoo9bVFHb0xaEdU2rhtstlHt3HBOpTeZh2rlRkql0HDMtPDlZWvN1AMTs7ZTnoNzmaq83dHZjsWoCLzq--l0cDeD0MOCRy8yocCLNWcYOu13s3LciP0oV25n8xfjZPjpZXlDaIlpDBr7GHLZomHgnBIvzJN07vZgpSx21sxNYJURJEdTEU3aOVwIj-qH-xasKjWs.tp_aJUdQ_p47HulrVEVngd35vKEdaZ1-WSkOdM_on6g&dib_tag=se&keywords=fresh+eggs&qid=1785737597&s=samedaystore&sprefix=mil%2Csamedaystore%2C348&sr=1-1
Amazon,B00F0ZNK8E,"Pete and Gerry's, Organic Brown Large Grade A Eggs, 12 Count",Pete & Gerry's,12,Large,Brown,A,true,Conventional/Unspecified,363,0,5.49,7.455096418732783,8.29,363,363,https://www.amazon.com/Pete-Gerrys-Organic-Range-Grade/dp/B00F0ZNK8E/ref=sr_1_10?crid=1E2QJW9TUIM1M&dib=eyJ2IjoiMSJ9.4J64lDa46vEBRWDfhCp1MggJ_BsGtxDseboFga9itCL-gg1P78SK9GyXpE27qyJ4KOALPbUk8JeO3-v2FocOv6cjT0TnfHsDbKRu8Bm_M-KAC_rCcNk-orU4HiQliZH3yYnu7IdMx29mti-dc-S1Bxi6JBJsbnWmbpxWtrMvVk9BatEOpMRAZmEB7nNWv3hvH1miDrgbW2BnwEPQfQi1cghTnA2qy8QCFwn_t6zojD0.z7Cxy979v7LfzAhZSVHx58M_Ah3IevS711rpxle4ONQ&dib_tag=se&keywords=fresh+eggs&qid=1785736323&s=samedaystore&sprefix=mil%2Csamedaystore%2C348&sr=1-10
Amazon,B01NB0OLPT,Vital Farms Pasture-Raised Large Eggs 6ct,Vital Farms,6,Large,Unknown,A,false,Pasture-Raised,345,0,2.78,3.9476231884057973,4.86,345,345,https://www.amazon.com/Vital-Farms-Pasture-Raised-Eggs-Count/dp/B01NB0OLPT/ref=sr_1_11?crid=1E2QJW9TUIM1M&dib=eyJ2IjoiMSJ9.7Yjzr9nlBzrIKgA_VjtcrFEP_oqsup8L1K8qLq3jMkvoR5OpxpTbKgMBvqp8dOYh0Skev0yL6CxnWuj4s2DOu9bHn3feLMHNogr-2-MhWJtPmYceHfelyeu2C8YxSL23oYOkJ5sL6NOtkZ3Qf2ta-qQmRB1-hoS6nri7GdgwyGqmc3NcWhSst09adNVxdiJGa8TxDiWrGaAERboy0kgFikdGT_GyxTBiRb9sUtpN19I.weEtBEP_NjbstLt-THah34mTKLbcz1BeagRBo7AZSSs&dib_tag=se&keywords=fresh+eggs&qid=1785737130&s=samedaystore&sprefix=mil%2Csamedaystore%2C348&sr=1-11
Amazon,B00AR7HCMK,"Eggland's Best, Large Organic Brown Eggs, 12 count (Pack of 1)",Eggland's Best,12,Large,Brown,A,true,Conventional/Unspecified,338,0,4.88,6.393461538461538,7.99,338,338,https://www.amazon.com/Egglands-Best-Large-Organic-Brown/dp/B00AR7HCMK/ref=sr_1_10?crid=1E2QJW9TUIM1M&dib=eyJ2IjoiMSJ9.BVhHztVlXJ5ap7Z94S4hcoQT2-0sWEO72N7w6_q3_EH3QalaM9nyQSTbBAVH99l7yZluldiZ3LJ3pqll3-JNsbHAEr5mw8l8KekDtOayQIxtOKyNVJJ8BfjHnrN0dj7JCj-VWHj8wpT3rhQOfWBIArEjqsnmVFn5FPOXybaLVtD3_IMfMO2VQIMR6vWvALh77zMLjtIMd2Bx-mvp90mPDHV7VopdhSIASM3SmsUFX7Q.7MtWBZDFRib8BCFO3DTzdHO4x6sUt1JDh971kMs-ils&dib_tag=se&keywords=fresh+eggs&qid=1785734608&s=samedaystore&sprefix=mil%2Csamedaystore%2C348&sr=1-10
Amazon,B0F79YKZKH,"Amazon Grocery, Cage-Free Large White Eggs, Grade A, 12 Ct",Amazon Grocery,12,Large,White,A,false,Cage-Free,334,0,2.29,2.29,2.29,334,334,https://www.amazon.com/Amazon-Grocery-Cage-Free-Large-White/dp/B0F79YKZKH/ref=sr_1_1?crid=1E2QJW9TUIM1M&dib=eyJ2IjoiMSJ9.MXCF8gm8XNsy-HM624lSmModHHyDSry_crRl80-KjXIzJJXX3yH-srLMCstnwDkYhgbD9QvIIel_geCm2OeR9yQ2-2dI_RPbhF-TEQErQpWBDHpvlDvrlL0aM7btKeylz67MIZujDdT8Hp8gKTOaGAfsovdV6u0L-LrSuEUX64xnNAdVplz7EK7Q3B3iZQXQwZsgWmel13CDE5PKQtghbYS6AfZFRV0KP2UPiXcWewM.5LjHWJ-Y8DeuewZOcDxcfW2hYaX8WsuPjY7_8UkXRDg&dib_tag=se&keywords=fresh+eggs&qid=1785739721&s=samedaystore&sprefix=mil%2Csamedaystore%2C348&sr=1-1
Amazon,B0F79Y9HR6,"Amazon Grocery, Cage-Free Large Brown Eggs, Grade A, 12 Ct",Amazon Grocery,12,Large,Brown,A,false,Cage-Free,321,0,2.99,2.99,2.99,321,321,https://www.amazon.com/Amazon-Grocery-Cage-Free-Large-Brown/dp/B0F79Y9HR6/ref=sr_1_10?crid=1E2QJW9TUIM1M&dib=eyJ2IjoiMSJ9.Ei3jSp_PVa1Lqnx4p70x7VO56SUvXLI-mLpQ2apluoYbO9bRNEB_SmCwNeBuuC7JSjUzf_MKz7wpJXvvJvKiRLy8woYx2xbgwMo2rR03SnjGxwXrR4kC0FZUa6APqqm4D4ykeFQa79oI7uKITdu4Fi2GDHm3XwNJMV9VsYoyC0Cmc3NcWhSst09adNVxdiJGyx7wLAYUqyGytgMAL_EomXjj76fUorAlLOOUA6GG-GE.0PI4h6RKTEAXqa84tfs1sZP6zRWVGKZfYUWpDMt6I9k&dib_tag=se&keywords=fresh+eggs&qid=1785735317&s=samedaystore&sprefix=mil%2Csamedaystore%2C348&sr=1-10
Amazon,B0F79Y7SGK,"Amazon Grocery, Cage Free Large White Eggs, Grade A, 18 Ct",Amazon Grocery,18,Large,White,A,false,Cage-Free,296,0,3.79,3.7899999999999996,3.79,296,296,https://www.amazon.com/Amazon-Grocery-Large-White-Grade/dp/B0F79Y7SGK/ref=sr_1_10?crid=1E2QJW9TUIM1M&dib=eyJ2IjoiMSJ9.uWZ9nJCp7sjw8j9hDjKJA9eGDVS4i6VOuQhi71S1kyOZa1tWfzkS7fEX5uiOBoyaKo-Sv4JLSbAu0CDlcDoelIwgohC7kLwA1EfWIfSKD-ONZd6p1RxGeFR1T5kePNDrXOCidLiFHEQzUJ4nIU7EXIb96_PHsLpTe4Vqq4oWEcy7yReUuj1TG3eZ3sg9ZipBYGr6X48xeHsrz0Vuz2BUaA057_lsvAQdPjrVZttuLwk.Avcws6JsQrwMA-XrMyfopLxv7krwG6svuEK0i5Vt4no&dib_tag=se&keywords=fresh+eggs&qid=1785737216&s=samedaystore&sprefix=mil%2Csamedaystore%2C348&sr=1-10
Amazon,B074H5SS7M,"365 by Whole Foods Market, Organic, Outdoor Access, Large Brown Grade A Eggs, 12 Count (1 Dozen)",365 by Whole Foods Market,12,Large,Brown,A,true,Free-Range,280,0,3.99,6.211107142857142,6.99,280,280,https://www.amazon.com/365-Everyday-Value-Organic-Large/dp/B074H5SS7M/ref=sr_1_10?crid=1E2QJW9TUIM1M&dib=eyJ2IjoiMSJ9.6s4TR4mkDh2wan-lmS9Gy4gn1eLoOC9rIXhDmgnTi8biFE4yjjX8GtB_yHVKVcoGvDmdbk36ughp7R3lq_mdf0QOOtdrwgoefsgNJ6C-nX_9ic-_H2NzMSsCVhBkt9H5YsxBQR1j8zaaHpl4rtCdRuPdKH3q9EctqPQgg3E4yqRpbJ1zadkcxFd2WReOW-7QInLHVkNB-926zAfdRBfUn5EgrfCHXaD4DgMC2MpUAeE.LP4Cw1P4zYUvwwTsL3pSxTf1_3Sb-55U7CZOLaVbp9g&dib_tag=se&keywords=fresh+eggs&qid=1785740157&s=samedaystore&sprefix=mil%2Csamedaystore%2C348&sr=1-10
Amazon,B0F79TT5TQ,"Amazon Grocery, Cage Free Large Brown Eggs, Grade A, 18 Ct",Amazon Grocery,18,Large,Brown,A,false,Cage-Free,260,0,4.37,4.37,4.37,260,260,https://www.amazon.com/Amazon-Grocery-Large-Brown-Grade/dp/B0F79TT5TQ/ref=sr_1_11?crid=1E2QJW9TUIM1M&dib=eyJ2IjoiMSJ9.u2Og92gEacaOqa62GJDhPtN6Sw8HkTh6fI3jN3SEV8V0udCxLzDRptLe0z6mxpylqEsLoPIn9t3ExiR6wihxlFW0dErHMH-4lOIuo5oRoUVNSorgYUC0LHdbA2vNNAhm_S9y6ymL63lUAJbmvQF1VjBseUAWLvEIXcm3ZHnypA4HTBtE8_2np9GS6b9fC_1pHk3D6oCrh6wPCkKpyH0aMJIkSvRlmq2azYKT9x9xaxs.SYu0y7_d3ifc7is_LP1qkXnplrCoGJiycKoOLb7c9yY&dib_tag=se&keywords=fresh+eggs&qid=1785737289&s=samedaystore&sprefix=mil%2Csamedaystore%2C348&sr=1-11
Amazon,B089C8KY9D,Pete & Gerrys Organic Eggs Large 18 CT,Pete & Gerry's,18,Large,Unknown,A,true,Conventional/Unspecified,226,0,8.09,9.57849557522124,10.99,226,226,https://www.amazon.com/PETE-GERRYS-Organic-Large-Grade/dp/B089C8KY9D/ref=sr_1_10?crid=1E2QJW9TUIM1M&dib=eyJ2IjoiMSJ9.u2Og92gEacaOqa62GJDhPi-z2vNdwImIW-mVvzG1aPmIv2HYvrIyf0sslQlGqdx3u45xFamnSHfaBLiSe1MeHLE0DrJe3R7nR8IzmDV1Na8N4uhbMgs6hsqcLPWZeuXP0zOl2sBmm-o-iTR2BtSDqGP4YbZXMtTjs17u63dQHlmq62qZxDs1FZbf3oJm0-3qTnGSc5esgvWgB4sI9AAdJzkCEg1If1CsgNKi0GnOlk8.6zEuvTyYTq2ZopWq1qUYMILv3KIcULpiDGwywm7Dt2Q&dib_tag=se&keywords=fresh+eggs&qid=1785736722&s=samedaystore&sprefix=mil%2Csamedaystore%2C348&sr=1-10
Amazon,B0F8PKX2XS,Pete & Gerry's Organic Pasture Raised Eggs Large 12 Ct,Pete & Gerry's,12,Large,Unknown,A,true,Pasture-Raised,206,0,5.49,8.172135922330098,9.97,206,206,https://www.amazon.com/Pete-Gerrys-Organic-Pasture-Raised/dp/B0F8PKX2XS/ref=sr_1_10?crid=1E2QJW9TUIM1M&dib=eyJ2IjoiMSJ9.4J64lDa46vEBRWDfhCp1MggJ_BsGtxDseboFga9itCIW5DVyl7Gsh2-cXsNxAUinB2IGcmJRz4jbmnUoF4Dg00vgttTg74gH54qNl9VvBvk3pc7anVPDAlDJUG8MUu_HxaOgyG8oPfKkyGh3VndSmWFI06SuqS1lVDj1ihikDhdMsUAwP1v_WRh9zu-32Bo2KSeuqKVKm4LEuoqPDH7a55bY5VrYQcrwehi9k0SePww.PgP73dmqj7ysss1UH2_d-IHET2-a2kBAQwNPSEJhQ3Q&dib_tag=se&keywords=fresh+eggs&qid=1785735412&s=samedaystore&sprefix=mil%2Csamedaystore%2C348&sr=1-10
Amazon,B01MZHDHVM,"Vital Farms, Eggs Pasture Raised Large, 18 Count",Vital Farms,18,Large,Unknown,Unknown,false,Pasture-Raised,162,0,9.79,9.964691358024691,11.49,162,162,https://www.amazon.com/Vital-Farms-Pasture-Raised-Eggs-18/dp/B01MZHDHVM/ref=sr_1_10?crid=1E2QJW9TUIM1M&dib=eyJ2IjoiMSJ9.RNZuiI-bVgaGlnvk0MZmg_hx6XU3pJZeN3HRfjdUkegbO9bRNEB_SmCwNeBuuC7JuDNbaNtPr4D8xRMr8vYEU-td2wVXQ3zXpawdE_eJCBfIWxt0C9U7vPGRTfLcttAYWV-Qv2CG_aFC5HUa1xHAUqBq4kJoCoitGX_bp8YG9XxjzPGAQDyhDC19lM9VdtHSCEPpwO_HTGlHZEcyE1mnOPI1qWcFvwE-jvn8J-9kx98.HKiA7tf4yZFMbrraQCsy6sXbKIu_pWXN5AYX8NDtYD8&dib_tag=se&keywords=fresh+eggs&qid=1785740371&s=samedaystore&sprefix=mil%2Csamedaystore%2C348&sr=1-10-catcorr
Amazon,B0BXRHM6T5,"Amazon Grocery, Cage-Free Large White Eggs, Grade AA, 18 Ct",Amazon Grocery,18,Large,White,AA,false,Cage-Free,161,0,3.39,3.3899999999999997,3.39,161,161,https://www.amazon.com/Amazon-Grocery-Cage-Free-Previously-Packaging/dp/B0BXRHM6T5/ref=sr_1_10?crid=1E2QJW9TUIM1M&dib=eyJ2IjoiMSJ9.V-0ADs0PIUYXlZUyUKGq6MWhinsbpGgUcu73sB65IYmZa1tWfzkS7fEX5uiOBoyaTd77GczTVVXwIcsxSYOI6kcyrQ3QQflG7tWk7i3qDtjXb_sSc9sXjCc_5prX_01bhb_k7VgUVUC6yFYNTRRPiCVUyNTCsGT6lWWda5Sd9LhQ4S_5O_njuSvbuYV0XYANzYvq6Lrkn5nwH2urLAFshhb4q4Wr0MN3LINIkakMIeM.thK51pkyQeE4QLcVgzb4kLhElsoEAM590JZ9WV2uELw&dib_tag=se&keywords=fresh+eggs&qid=1785740604&s=samedaystore&sprefix=mil%2Csamedaystore%2C348&sr=1-10
Amazon,B00CIZCT5Y,"Organic Valley, Organic Free-Range Extra Large Brown Eggs - 1 Dozen (12 ct)",Organic Valley,12,Extra Large,Brown,A,true,Free-Range,161,0,7.79,7.79,7.79,161,161,https://www.amazon.com/Organic-Valley-Range-Extra-Large-Brown/dp/B00CIZCT5Y/ref=sr_1_10?crid=1E2QJW9TUIM1M&dib=eyJ2IjoiMSJ9.CgZH3NdKI7MZ6DnnEbyDlogn1eLoOC9rIXhDmgnTi8aIv2HYvrIyf0sslQlGqdx3u45xFamnSHfaBLiSe1MeHGZwq-_czHQcGr-6urXv7TRKFwBgv6AYNgVGbO0UyE19DGjomIZqd8aQ3uWtkyZ9tRDkH3gBswcJDcGOU7yLtoWXIqMeYUnwxAdeWpSYHFh49sPAmB9S0M0ACmwPqDq2fciVi6kPkLrHy-VIWylwBEQ._qzRqEA41J6-3ZOZ3ewFEKhY2qPo4disMkGtfdWr3mk&dib_tag=se&keywords=fresh+eggs&qid=1785736884&s=samedaystore&sprefix=mil%2Csamedaystore%2C348&sr=1-10
Amazon,B01AXSVFQQ,Vital Farms Organic Pasture-Raised Large Eggs 18ct,Vital Farms,18,Large,Unknown,Unknown,true,Pasture-Raised,160,0,11.79,13.493124999999997,16.79,160,160,https://www.amazon.com/Vital-Farms-Pasture-Raised-Organic/dp/B01AXSVFQQ/ref=sr_1_10?crid=1E2QJW9TUIM1M&dib=eyJ2IjoiMSJ9.CXeoEJCojt2jyRznkft6BbtaNX_5QGzWi2-T80aLt9T2XUk9YF5oPV6QNa7I2mqxVxQH0zEzWaKiVp3CkBbWQEs2i6A7ef2UhfTbzUFGxh30p1UJAKh_aM1ccOAJEvh870XxrcFjJBErUlQ8XSPX36C22XkymXZ7ZGeY1WAqKFSw1_hQgW0JWQbYR0Ecj6ATYZBDslfo5d77nf9PRhdAATtrWG2Ci2ShCJTSsf9Yyiw.fhFDUmjJTq9Q1a1tY9bQewy58xUu11vVFT9YsEzMsf8&dib_tag=se&keywords=fresh+eggs&qid=1785740017&s=samedaystore&sprefix=mil%2Csamedaystore%2C348&sr=1-10
Amazon,B0DG9S9456,"Amazon Grocery, Cage-Free Extra Large White Eggs, Grade A, 12 Ct",Amazon Grocery,12,Extra Large,White,A,false,Cage-Free,158,0,1.78,2.5488607594936705,2.59,158,158,https://www.amazon.com/Amazon-Grocery-Cage-Free-Grade-White/dp/B0DG9S9456/ref=sr_1_10?crid=1E2QJW9TUIM1M&dib=eyJ2IjoiMSJ9.RNZuiI-bVgaGlnvk0MZmg_hx6XU3pJZeN3HRfjdUkegbO9bRNEB_SmCwNeBuuC7JIvkUP2RyUG7g1Tju-7U3lVdF4u7YCIXdwo6eJoDLyx1fhX8wY_mZg7c6tgE0NmoX-UyR3HHXSBKCdi615CEMZaWkRzH1zJ8HrQCnLxbDftpNYmB14HHAwfJlGwDPJq4H2rDGLvXs7naMu9OtIpMsqpAN0szIYWKwsIiahf4P4WE.I55oaLshPLXJURGoMvlWo1X4q937AnmgIxdC9rl1R28&dib_tag=se&keywords=fresh+eggs&qid=1785740505&s=samedaystore&sprefix=mil%2Csamedaystore%2C348&sr=1-10-catcorr
Amazon,B0BXRKWBRC,"Amazon Grocery, Cage Free Large White Eggs, Grade AA, 6 Ct",Amazon Grocery,6,Large,White,AA,false,Cage-Free,153,0,1.08,1.2872549019607844,1.29,153,153,https://www.amazon.com/Amazon-Brand-Happy-Belly-Large/dp/B0BXRKWBRC/ref=sr_1_10?crid=1E2QJW9TUIM1M&dib=eyJ2IjoiMSJ9.CXeoEJCojt2jyRznkft6BTYaFu7r1ERfyQCwoIqtBDcbO9bRNEB_SmCwNeBuuC7JmfbQOg5GtW_ZgQNCz0pispDRacrtmGwcA058rNJFbgChrm5TKHURmiN35ehn5VcaWy89KaplMveVbTE67cxXXjmvfioteYdtR0-7BV1PZ9TVA3ZX-RA07xoAH5G5VeoGpdBQHAm_12Rmt4MqpX5GlqoGYjTmvVEC_kGwKwo-Yrc.2FZKZsnv2ymY1T9yS3uIKPDvN0w5Yr7JWTNjPd1hU5U&dib_tag=se&keywords=fresh+eggs&qid=1785740346&s=samedaystore&sprefix=mil%2Csamedaystore%2C348&sr=1-10
Amazon,B0D63R9QVQ,"Amazon Grocery, Cage-Free Grade A White Eggs, Extra Large, 12 Count",Amazon Grocery,12,Extra Large,White,A,false,Cage-Free,150,0,2.59,2.59,2.59,150,150,https://www.amazon.com/Amazon-Grocery-Extra-Large-White/dp/B0D63R9QVQ/ref=sr_1_1?crid=1E2QJW9TUIM1M&dib=eyJ2IjoiMSJ9.GSYUie0obQcy20lQeYpkuXClRkfUM4OZWUa46CD9elIlHmwO4S1l9WG4UpnT0gIK5uzVSLAJXdFLchDrX4nOObPucZNdwdOuMAVdUfwG6L6S0_r1BDY4J3aVXvRog-7X-2Z1IbVyTdftfqE0Bm3f3pSyv5krfGftV2uLymmHTs0rg-tYvvGKswrynhhgun38ct04wshg3-vNdSl5Y-sICW48vO9vEE4YuTbgtg-E5EE.4zztKcL7MpIVCALU0UG0bn2GT-3IM1JLmA5-9AV5Wz4&dib_tag=se&keywords=fresh+eggs&qid=1785734325&s=samedaystore&sprefix=mil%2Csamedaystore%2C348&sr=1-1
Amazon,B0D642VLMP,"Amazon Grocery, Pasture Raised Grade A Brown Eggs, Large, 12 Ct",Amazon Grocery,12,Large,Brown,A,false,Pasture-Raised,149,0,4.16,4.16,4.16,149,149,https://www.amazon.com/Amazon-Grocery-Pasture-Raised-Large/dp/B0D642VLMP/ref=sr_1_10?crid=1E2QJW9TUIM1M&dib=eyJ2IjoiMSJ9.9CkI7zxk_Gc0kzdAPhOvl53omTyj3ajpSTRhq-noopkbO9bRNEB_SmCwNeBuuC7JUsA_cGkYHlFISXeHfHdWKoGQrM780hQ9-XLiT3CIx1UXzcGRW5abmUE9cekBtBlowFDh8rSc4NNHcPFysd3Whfy5mVZjm_Awhlzrd-TQP4L_CWaRxuoDWvs6L62D0JlGTnGSc5esgvWgB4sI9AAdJ-Lv2yozBOKxEybErl-vLC8.M1U-WhxO9E7vRQYFz4bXVO_TrtoJZDk9qiVjz8stMeM&dib_tag=se&keywords=fresh+eggs&qid=1785733544&s=samedaystore&sprefix=mil%2Csamedaystore%2C348&sr=1-10
Amazon,B00M1QWODW,Vital Farms Organic Pasture-Raised Large Eggs 12ct,Vital Farms,12,Large,Unknown,Unknown,true,Pasture-Raised,149,0,6.08,8.783557046979865,13.69,149,149,https://www.amazon.com/Vital-Farms-Pasture-Organic-Raised/dp/B00M1QWODW/ref=sr_1_10?crid=1E2QJW9TUIM1M&dib=eyJ2IjoiMSJ9.CXeoEJCojt2jyRznkft6BaHcsiZS0-J31Dks0iQmDocPFOV6N7aV01u9PtoD3SHwO7HzpVn5sPe_UqufRIKrveBL8KlFMLdCgFvprSUe07CoGyDC02_dy1hlw5U6oz8n7W5-tcPyHyVc18r5YQMvE7IlmsM2d83ikf3V3VER7LsvCU1O1vRN6XrVW2_8_kqAQAJP1fU8Ny6Nv13pbt0qvlB0DYQud5_tTxvCbRZfpjg.LDm1qExnRpxuHv6AvvFm8YUBNflpt0PDe2CvmCRFKtE&dib_tag=se&keywords=fresh+eggs&qid=1785740009&s=samedaystore&sprefix=mil%2Csamedaystore%2C348&sr=1-10
