Store_No,Name,Address,Street,City,State,Zip_Code,Latitude,Longitude,Provider,Status,Country,mc_location_id
12209,Aldi - Tul 94 - Blasdell,"3750 Mckinley Parkway, Blasdell, NY, 14219",3750 Mckinley Parkway,Blasdell,NY,14219,42.7821011,-78.8125138,ALDI,active,USA,2379271
144397,Aldi - Swn 127 - Bohemia,"5151 Sunrise Highway, Bohemia, NY, 11716",5151 Sunrise Highway,Bohemia,NY,11716,40.7641522,-73.0945731,ALDI,active,USA,2379264
23728,Aldi - Tul 88 - Brockport,"4899 Lake Road, Brockport, NY, 14420",4899 Lake Road,Brockport,NY,14420,43.1950004,-77.9454231,ALDI,active,USA,2379268
174218,Aldi - Swn 149 - Bronx,"845 White Plains Road, Bronx, NY, 10473",845 White Plains Road,Bronx,NY,10473,40.823083,-73.859045,ALDI,active,USA,2379263
23201,Aldi - Swn 8 - Bronx,"3006 3rd Avenue, Bronx, NY, 10455",3006 3rd Avenue,Bronx,NY,10455,40.8191381,-73.9132142,ALDI,active,USA,2379305
23202,Aldi - Swn 5 - Bronx,"5532 Broadway, Bronx, NY, 10463",5532 Broadway,Bronx,NY,10463,40.8778586,-73.9046592,ALDI,active,USA,2379249
23726,Aldi - Swn 19 - Gun Hill Road,"1750 E Gun Hill Rd Suite B, Bronx, NY, 10469",1750 E Gun Hill Rd Suite B,Bronx,NY,10469,40.86460536,-73.83509405,ALDI,active,USA,2379232
391311,Aldi - Swn 153 - Bronx,"4720 Third Avenue, Bronx, NY, 10458",4720 Third Avenue,Bronx,NY,10458,40.8592932,-73.8907777,ALDI,active,USA,2379317
135145,Aldi - Swn 114 - Brooklyn,"1600 Flatbush Avenue, Brooklyn, NY, 11210",1600 Flatbush Avenue,Brooklyn,NY,11210,40.63031,-73.94547,ALDI,active,USA,2379281
23146,Aldi - Swn 7 - Brooklyn,"528 Gateway Drive, Brooklyn, NY, 11239",528 Gateway Drive,Brooklyn,NY,11239,40.653723,-73.871028,ALDI,active,USA,2379301
23557,Aldi - Swn 9 - Brooklyn,"3785 Nostrand Avenue, Brooklyn, NY, 11235",3785 Nostrand Avenue,Brooklyn,NY,11235,40.59,-73.93978,ALDI,active,USA,2379284
567913,Aldi - Swn 212 - Brooklyn,"625 Fulton St, Brooklyn, NY, 11201",625 Fulton St,Brooklyn,NY,11201,40.68896,-73.979811,ALDI,active,USA,2379236
24115,Aldi - Tul 80 - Buffalo,"2090 Elmwood Ave, Buffalo, NY, 14207",2090 Elmwood Ave,Buffalo,NY,14207,42.9543,-78.87938,ALDI,active,USA,2379244
24116,Aldi - Tul 84 - Buffalo,"998 Broadway Street, Buffalo, NY, 14212",998 Broadway Street,Buffalo,NY,14212,42.89515,-78.83736,ALDI,active,USA,2379246
24117,Aldi - Tul 97 - Buffalo,"3060 Main St, Buffalo, NY, 14214",3060 Main St,Buffalo,NY,14214,42.9485354,-78.8296816,ALDI,active,USA,2379322
24119,Aldi - Tul 74 - Buffalo,"1820 Sheridan Dr, Buffalo, NY, 14223",1820 Sheridan Dr,Buffalo,NY,14223,42.9820067,-78.8673252,ALDI,active,USA,2379299
23682,Aldi - Tul 5 - Camillus,"3747 Milton Ave, Camillus, NY, 13031",3747 Milton Ave,Camillus,NY,13031,43.0517562,-76.2640211,ALDI,active,USA,2379226
23754,Aldi - Tul 12 - Canandaigua,"3138 County Road 10, Canandaigua, NY, 14424",3138 County Road 10,Canandaigua,NY,14424,42.8771791,-77.2468915,ALDI,active,USA,2379254
24016,Aldi - Tul 34 - Canastota,"3348 Seneca Turnpike, Canastota, NY, 13032",3348 Seneca Turnpike,Canastota,NY,13032,43.06914,-75.75498,ALDI,active,USA,2379205
153912,Aldi - Swn 142 - Carle Place,"225 Glen Cove Road, Carle Place, NY, 11514",225 Glen Cove Road,Carle Place,NY,11514,40.7481171,-73.617332,ALDI,active,USA,2379291
24017,Aldi - Tul 63 - Cazenovia,"120 Nelson Street, Cazenovia, NY, 13035",120 Nelson Street,Cazenovia,NY,13035,42.9244313,-75.8387465,ALDI,active,USA,2379297
380658,Aldi - Swn 143 - Central Islip,"215 Carleton Avenue, Central Islip, NY, 11722",215 Carleton Avenue,Central Islip,NY,11722,40.7693767,-73.1984087,ALDI,active,USA,2379213
39716,Aldi - Swn 104 - Central Valley,"45 Centre Drive, Central Valley, NY, 10917",45 Centre Drive,Central Valley,NY,10917,41.31391,-74.13286,ALDI,active,USA,2379200
24122,Aldi - Tul 85 - Cheektowaga,"1685 Walden Avenue, Cheektowaga, NY, 14225",1685 Walden Avenue,Cheektowaga,NY,14225,42.906405,-78.775119,ALDI,active,USA,2380283
23801,Aldi - Tul 49 - Chenango Bridge,"1149 Upper Front Street, Chenango Bridge, NY, 13905",1149 Upper Front Street,Chenango Bridge,NY,13905,42.1506865,-75.899544,ALDI,active,USA,2380223
23683,Aldi - Tul 16 - Cicero - Rt. 31 In Plaza,"5962 State Route 31, Cicero, NY, 13039",5962 State Route 31,Cicero,NY,13039,43.1743868,-76.1074409,ALDI,active,USA,2379206
23687,Aldi - Tul 32 - Clay,"3942 St Rt 31, Clay, NY, 13090",3942 St Rt 31,Clay,NY,13090,43.1835725,-76.2391401,ALDI,active,USA,2380286
23907,Aldi - Tul 228 - Clifton Park,"1681 Rt 9, Clifton Park, NY, 12065",1681 Rt 9,Clifton Park,NY,12065,42.860875,-73.765248,ALDI,active,USA,2379222
23904,Aldi - Tul 181 - Colonie,"1885 Central Avenue, Colonie, NY, 12205",1885 Central Avenue,Colonie,NY,12205,42.7352584,-73.8519224,ALDI,active,USA,2379219
24245,Aldi - Tul 96 - Cortland,"908 State Route 13, Cortland, NY, 13045",908 State Route 13,Cortland,NY,13045,42.5757694,-76.2145539,ALDI,active,USA,2379251
24109,Aldi - Tul 52 - Depew,"4931 Transit Road, Depew, NY, 14043",4931 Transit Road,Depew,NY,14043,42.8790681,-78.6958196,ALDI,active,USA,2379300
24254,Aldi - Sxb 86 - Dunkirk,"3878 Vineyard Drive, Dunkirk, NY, 14048",3878 Vineyard Drive,Dunkirk,NY,14048,42.4601306,-79.3138824,ALDI,active,USA,2379247
24110,Aldi - Tul 69 - East Amherst,"9290-9300 Transit Road, East Amherst, NY, 14051",9290-9300 Transit Road,East Amherst,NY,14051,43.0225569,-78.6977909,ALDI,active,USA,2379221
370140,Aldi - Swn 148 - East Northport,"4000 Jericho Turnpike Suite 100, East Northport, NY, 11731",4000 Jericho Turnpike Suite 100,East Northport,NY,11731,40.8390989,-73.3152325,ALDI,active,USA,2379217
23912,Aldi - Tul 58 - Elmira,"110 W Hudson Street, Elmira, NY, 14904",110 W Hudson Street,Elmira,NY,14904,42.0843807,-76.8038213,ALDI,active,USA,2379203
23684,Aldi - Tul 47 - E. Syracuse,"6633 Manlius Center Road, E Syracuse, NY, 13057",6633 Manlius Center Road,E Syracuse,NY,13057,43.0641458,-76.0597216,ALDI,active,USA,2379209
24249,Aldi - Tul 28 - Evans Mills,"26163 Us Route 11, Evans Mills, NY, 13637",26163 Us Route 11,Evans Mills,NY,13637,44.0462395,-75.837917,ALDI,active,USA,2379211
23750,Aldi - Tul 86 - Fairport,"6687 Pittsford-Palmyra Road, Fairport, NY, 14450",6687 Pittsford-Palmyra Road,Fairport,NY,14450,43.0694208,-77.44409215,ALDI,active,USA,2379295
23755,Aldi - Tul 48 - Farmington,"1302 State Route 332, Farmington, NY, 14425",1302 State Route 332,Farmington,NY,14425,42.9717941,-77.3546055,ALDI,active,USA,2379223
23685,Aldi - Tul 10 - Fayetteville,"6820 East Genesee Street, Fayetteville, NY, 13066",6820 East Genesee Street,Fayetteville,NY,13066,43.02994719,-76.05063783,ALDI,active,USA,2379255
24014,Aldi - Tul 18 - Fulton,"555 South 4th Street, Fulton, NY, 13069",555 South 4th Street,Fulton,NY,13069,43.3137898,-76.4038787,ALDI,active,USA,2379239
23729,Aldi - Tul 79 - Gates,"8 Spencerport Rd, Gates, NY, 14606",8 Spencerport Rd,Gates,NY,14606,43.165217,-77.692183,ALDI,active,USA,2379323
23885,Aldi - Tul 95 - Geneseo,"4566 Morganview Rd, Geneseo, NY, 14454",4566 Morganview Rd,Geneseo,NY,14454,42.7987894,-77.7802968,ALDI,active,USA,2379238
23908,Aldi - Tul 183 - Glenville,"303 Saratoga Road, Glenville, NY, 12302",303 Saratoga Road,Glenville,NY,12302,42.8733447,-73.9312978,ALDI,active,USA,2380139
570560,Aldi - Swn 145 - Great Neck Plaza,"38 Great Neck Road, Great Neck, NY, 11021",38 Great Neck Road,Great Neck,NY,11021,40.7855911,-73.7267423,ALDI,active,USA,2379287
21759,Aldi - Tul 42 - Greece,"692-698 Long Pond Road, Greece, NY, 14612",692-698 Long Pond Road,Greece,NY,14612,43.2506928,-77.6958353,ALDI,active,USA,2380118
23731,Aldi - Tul 81 - Greece,"3600 Mt Read Boulevard, Greece, NY, 14616",3600 Mt Read Boulevard,Greece,NY,14616,43.2247802,-77.6576514,ALDI,active,USA,2379214
24239,Aldi - Swn 16 - Hudson,"157 Fairview Avenue, Greenport, NY, 12534",157 Fairview Avenue,Greenport,NY,12534,42.2554249,-73.7686542,ALDI,active,USA,2380196
24111,Aldi - Tul 70 - Hamburg,"5999 South Park Ave, Hamburg, NY, 14075",5999 South Park Ave,Hamburg,NY,14075,42.7328999,-78.8264607,ALDI,active,USA,2379310
164691,Aldi - Swn 140 - Hempstead,"280 Peninsula Boulevard, Hempstead, NY, 11550",280 Peninsula Boulevard,Hempstead,NY,11550,40.7056217,-73.6241013,ALDI,active,USA,2379283
23733,Aldi - Tul 76 - Henrietta,"615 Jefferson Rd, Henrietta, NY, 14623",615 Jefferson Rd,Henrietta,NY,14623,43.0870384,-77.6269834,ALDI,active,USA,2380211
23910,Aldi - Tul 20 - Hornell,"1191 County Road 66, Hornell, NY, 14843",1191 County Road 66,Hornell,NY,14843,42.3667428,-77.6729646,ALDI,active,USA,2379202
23911,Aldi - Tul 59 - Horseheads,"1700 County Road 64, Horseheads, NY, 14845",1700 County Road 64,Horseheads,NY,14845,42.159676,-76.8599452,ALDI,active,USA,2379319
24246,Aldi - Tul 31 - Ilion,"166 Central Avenue, Ilion, NY, 13357",166 Central Avenue,Ilion,NY,13357,43.01886,-75.03124,ALDI,active,USA,2379262
23732,Aldi - Tul 78 - Irondequoit,"2194 Hudson Avenue, Irondequoit, NY, 14617",2194 Hudson Avenue,Irondequoit,NY,14617,43.2089169,-77.5998188,ALDI,active,USA,2380172
143812,Aldi - Tul 57 - Ithaca,"2309 North Triphammer Rd, Ithaca, NY, 14882",2309 North Triphammer Rd,Ithaca,NY,14882,42.4832015,-76.4822585,ALDI,active,USA,2379285
23895,Aldi - Tul 11 - Ithaca,"505 Third St, Ithaca, NY, 14850",505 Third St,Ithaca,NY,14850,42.4493425,-76.5070011,ALDI,active,USA,2379237
145201,Aldi - Swn 119 - Jamaica,"92-33 168th Street, Jamaica, NY, 11433",92-33 168th Street,Jamaica,NY,11433,40.7053608,-73.791809,ALDI,active,USA,2379207
23909,Aldi - Sxb 87 - Jamestown,"930 Fairmount Avenue, Jamestown, NY, 14701",930 Fairmount Avenue,Jamestown,NY,14701,42.0983209,-79.2901252,ALDI,active,USA,2379270
23799,Aldi - Tul 71 - Johnson City,"560 Harry L Drive Suite 50, Johnson City, NY, 13790",560 Harry L Drive Suite 50,Johnson City,NY,13790,42.1234033,-75.9697806,ALDI,active,USA,2379311
24237,Aldi - Tul 110 - Johnstown,"266 North Comrie Avenue, Johnstown, NY, 12095",266 North Comrie Avenue,Johnstown,NY,12095,43.0178889,-74.360185,ALDI,active,USA,2379256
24238,Aldi - Swn 6 - Kingston,"767-795 E Chester Ave, Kingston, NY, 12401",767-795 E Chester Ave,Kingston,NY,12401,41.9587651,-73.9913589,ALDI,active,USA,2379265
27653,Aldi - Swn 13 - Lake Grove,"139 Alexander Ave, Lake Grove, NY, 11755",139 Alexander Ave,Lake Grove,NY,11755,40.8663926,-73.1328399,ALDI,active,USA,2379267
480565,Aldi - Swn 162 - Lake Ronkonkoma,"163 Ronkonkoma Ave, Lake Ronkonkoma, NY, 11779",163 Ronkonkoma Ave,Lake Ronkonkoma,NY,11779,40.8241835,-73.1108104,ALDI,active,USA,2379241
23727,Aldi - Swn 15 - Lindenhurst,"481 Park Avenue, Lindenhurst, NY, 11757",481 Park Avenue,Lindenhurst,NY,11757,40.685365,-73.3538944,ALDI,active,USA,2379229
23686,Aldi - Tul 41 - Liverpool - Rt. 57 In Plaza,"7421 Oswego Road, Liverpool, NY, 13088",7421 Oswego Road,Liverpool,NY,13088,43.1291398,-76.2208794,ALDI,active,USA,2379315
24112,Aldi - Tul 82 - Lockport,"601 South Transit, Lockport, NY, 14094",601 South Transit,Lockport,NY,14094,43.1518991,-78.6977491,ALDI,active,USA,2379278
23884,Aldi - Tul 7 - Lyons,"20 State Route 31, Lyons, NY, 14489",20 State Route 31,Lyons,NY,14489,43.059424,-77.0022194,ALDI,active,USA,2379261
24243,Aldi - Tul 3 - Malone,"3324 State Route 11, Malone, NY, 12953",3324 State Route 11,Malone,NY,12953,44.8462246,-74.3184282,ALDI,active,USA,2379273
22826,Aldi - Tul 29 - Massena,"2 Malby Ave, Massena, NY, 13662",2 Malby Ave,Massena,NY,13662,44.9270915,-74.8779305,ALDI,active,USA,2379289
491125,Aldi - Swn 126 - Medford,"2799 Route 112 Suite 100, Medford, NY, 11763",2799 Route 112 Suite 100,Medford,NY,11763,40.8255221,-72.9932178,ALDI,active,USA,2379240
24012,Aldi - Tul 43 - Medina,"11248 Maple Ridge Road, Medina, NY, 14103",11248 Maple Ridge Road,Medina,NY,14103,43.20616,-78.39603,ALDI,active,USA,2379313
24234,Aldi - Swn 57 - Middletown,"341 State Route 211 East, Middletown, NY, 10940",341 State Route 211 East,Middletown,NY,10940,41.45605,-74.39800167,ALDI,active,USA,2379276
